text	label
Nije savršena , a ponekad se serija previše naporno uvlači u melodramatične vode , ali sama bi misterija trebala biti dovoljna da vas prati do kraja .	3
Zemlja : SAD	1
Ono što mi je isto tako zasmetalo je nevjerovatno loša gluma .	0
Putovanja kroz vrijeme , vremeplovi i vremenske mašine je nešto što me uvijek zaista zanimalo a opet , s druge strane , rijetko ko je uspijevao te stvari prenijeti na film na idealan i realističan način .	1
Žanr : Akcija , Krimi , Drama , Recenzije Serija	1
Ovdje u stranici su obični ljudi koji su iskusni astronauti koji su osposobljeni i obučeni za sve vrste situacija , a ipak se ponekad ponašaju manje logično nego kad bismo mi bili na njihovom mjestu .	3
Da bi to učinio , javio se za pomoć kradljivca umjetnosti Lexi Vaziri ( Sofia Pernas – Hrabra TV serija itd . )	1
Zlato ( 2016 )	1
Sve u svemu , ” Midnight Special ” nije loš , a nije ni najbolji .	3
U tom smislu , Godzilla protiv Konga ne nudi puno vremena za njih na osobnoj razini ; oni su više vozila koja voze radnju naprijed nego bilo što drugo i , osim nekolicine njih poput Jia , teško je uložiti u bilo koju od njihovih pojedinačnih priča ili likova .	1
Cassie bi također koristila svoju jedinstvenu sposobnost da pomogne svom ocu detektivu Tomu Hackettu ( Paul Blackthorne – Lagaan , Arrow TV serija itd . ) .	2
Temelj mnogih problema s kojima se naši likovi susreću u ovoj drami je stalni motiv trčanja .	1
Počeo sam gledati s malim očekivanjem , ali na kraju sam se osjećao zaintrigiran i prilično gladan za više .	2
Ali općenito , oni su svoje uloge odigrali adekvatno i na njih nemam zamjerke .	2
Hemija između njih dvojice ? ?	1
Godina 2015	1
Čak su se uključili i vojni izvođači za hvatanje i ubijanje zaraženih životinja koje su uključivale i vuka .	1
Upravo je ta misterija koja stvari otkucava , premda ima nekoliko lijepih zaokreta na putu za svakog lika da biste se vratili po još .	2
Sviđa mi se lik Paul Blackthorne kao otac ljubavi koji je imao dilemu kada je u pitanju korištenje dara njegove kćeri za rješavanje slučajeva i mislim da je Harriet Dyer prilično uvjerljiva kao Cassie .	2
Bio je to stvarno svjež pogled na način na koji su stvoreni Transformersovi filmovi .	2
Ono što me zaista oduševilo u ovom filmu su nevjerojatni posebni efekti koji su vratili toliko sjećanja na Terminator 2 : Sudnji dan 1991 . godine .	2
Film ima uglavnom ozbiljan ton , ali obojica glumaca ipak dobivaju trenutke lakoće kako bi se njihovi zaokreti dobro zaokružili .	3
Redatelj : Lisa Joy , Jonathan Nolan	1
Bilo je i nekoliko zabavnih trenutaka od Chris Pratta koji je bio šarmantan kao i obično i Franklinov lik .	2
Wild Oats	1
Westworld , koji se velikim dijelom reklamirao i kao svojevrsna zamjena za Igru prijestolja , HBO-vu zlatnu koku koja , usprkos megapopularnosti , ima daleko manje epizoda ispred nego iza sebe , je svoj začetak imao prije nepunih pola stoljeća kao cjelovečernji film nastao upravo u produkciji MGM-a .	1
Akcijske sekvence za koje mislim da su odlične , i s posebnim efektima koji su lijepo napravljeni , naročito na vrhuncu scene .	2
Niles Caulder aka šef ( Timothy Dalton – Dozvola za ubijanje , Hot Fuzz itd . )	1
Moja djevojka je definitivno bila isključena jer je uglavnom stavila ruke na oči kako ne bi vidjela zastrašujuće trenutke .	0
Postoji i nekoliko tema koje , iako pomalo zanimljive , ne služe većoj svrsi priče nego popunjavanju vremena izvođenja .	3
Malo imamo Bellu vampiricu , malo Ketniss koja učestvuje u “ Igrama gladi ” , te onu koja je “ Različita ” , ali svi se ti filmovi uglavnom vrte u krug .	1
Ocjena na IMDb.com mu je odličnih 7 / 10 a na Tomatoesima siromašnih 26% .	3
‘ Big Hero 6 ’ ima jednostavan recept za uspjeh jer nam plasira dovoljno momenata zabave , šarenolikih scena i zanimljivih momenata da nam ni na tren neće biti dosadno .	2
Moja djevojka je također osjetila da je Jurassic World više bio po njenom ukusu , uglavnom zbog uvođenja raptora kada su obučavali Owena u tom filmu .	1
Glavne uloge : Haley Bennett , Tim Roth , Sharlto Copley	1
Spielberg je stvorio zapanjujući svijet pun značajki pop kulture ili da uživate u svakom dobrom čudaku .	2
Trajanje filma : 01 : 53 : 00	1
Pa da … ova serija ima dobru muziku .	2
Jednom kad sam prešao u sredinu , već sam mogao predvidjeti što će biti u potrazi za njih dvoje .	1
Nakon sto sam vidio trailer prije sedmicu dana , primijetio sam da je film prikazan kao da je snimljen u IMAX 3D .	1
Datum izlaska : 31 .	1
Redatelj : Robert Stromberg	1
Datum izlaska : 17 .	1
Sam početak filma je itekako obećavajući i mislio sam nekako da ćemo imati prilike duže se družiti sa Bryanom Cranstonom , koji nekako kao da je srođen s ovim filmom , no ‘ Godzillu ’ kasnije preuzimaju drugi glumci , čineći je manje zanimljivijom .	3
Dakle , očekivanja su visoko postavljena i krenuo sam s nadom da će biti i ispunjenja .	2
Netflix nastavlja svoj marš izvorne sadržajne dominacije sa svojim izdanjem Russian Doll .	2
Ocjena : 9 / 10	2
Nema ko nije htio pogledati ovaj film .	2
Replike ( 2018 )	1
U drugoj i kasnijim epizodama dobivate mnogo nevjerojatnih zapleta ispunjenih dvostrukim prijelazom , u kombinaciji s nekim akcijama .	2
No , doista se osjećalo kako se film previše usredotočio na komični dio .	0
Oni su smiješni , neustrašivi i potpuno nepredvidivi .	2
Ocjena : 6 / 10	1
Milijarde – Billions 2017 Sezona 2 Recenzija Serije	1
Ekipu za nastupe sastavio je Danny Bensi & Saunder Jurriaan i uradili su to sjajno .	2
To ću kasnije obrazložiti , a sada da malo detaljnije obradim radnju filma .	1
Kat se našla u ljubavnom trokutu između Marcusa i Justina , dok se njezina najbolja prijateljica Jenn našla u svom ljubavnom trokutu koji se pojavljuje blizu polovice sezone .	1
IMDB Ocjena Serije : 7.4 / 10	1
Nisu mogli vjerovati u Dannyjevu tvrdnju i izbacili su ga iz ureda .	0
Nakon što preseli iz svog rodnog grada Minesote u San Francisco , emocije mlade Riley – Bijes , Gađenje , Radost , Strah i Tuga dolaze u konflikt u želji da upravljaju njenim životom u novoj sredini .	1
Sam autor romana Deighton koji danas ima cak 87 godina , prije početka snimanja serije je pročitao scenario i složio se da je SS-GB na putu da ekranizira njegove misli .	1
Ono što ‘ Pixels ’ čini , kol ’ ko tol ’ ko drugačijim od ostalih , pored svega što sam naveo , jeste i taj retro stil na koji itekako padam i ta živa animacija i rimejk nama dragih likova iz igrica , zbog čega je sve u svemu , ‘ Pixels ’ zanimljivo jednokratno ostvarenje a sve ovo važi u slučaju da ste dijete ili neki buntovnik u duši .	1
Ocjena : 6 / 10	1
Dakle , ako je Gotham svojevrsni prequel prema Batmanu , Pennyworth je bio prethodnik Gothamu .	1
Nisam razočaran niti oduševljen , što ostavlja prostora samo jednoj ocjeni …	1
Ocjena na IMDb.com mu je solidnih 6,2 / 10 a na Tomatoesima nezahvalno niskih 29% .	1
Mija živi u zabludi da je njen djed otkupio Okju , međutim kada shvati da su predstavnici Mirando kompanije , među njima i lice Mirando kompanije , voditelj sve nepopularnije emisije o životinjama Dr . Džoni , došli po njenu prijateljicu , ona će poći u Seul u pokušaju da je vrati kući .	1
Denis Villeneuve je reditelj filma i zbog svojih uradaka može se svrstati na vrh najboljih , a u jako kratko vrijeme je uspio izmamiti hvalospjeve , pažnju i mnogobrojne nagrade .	2
koji je živio u palači nekako upoznao i privukao Bea .	1
U svijetu u kojem postoje vile i magična bića , 16 - godišnja djevojčica Bloom ( Abigail Cowen ) počela je ići u specijalnu školu za vile u Alfei .	1
Glavne uloge Glumci : Jack Bannon , Paloma Faith , Ben Aldridge , Hainsley Lloyd Bennett , Ryan Fletcher , Jason Flemyng , Polly Walker	1
Ovaj film je toliko los da je pitanje na kraju koliko će im se ovaj plan ostvariti .	0
Glavne uloge : Hailee Steinfeld , Martin Short , Pamela Adlon , John Cena , Megyn Price , Marcella Bragio , Peter Cullen , Vanessa Ross , Kenneth Choi , John Ortiz , Jess Harnell , Glynn Turman , Gracie Dzienny .	1
Godina 2016	1
Bila je to za razliku od standardnih superherojskih serija s prikazanim puno supermoći , ali umjesto toga mnogo se fokusiralo na razvoj karaktera i glumačku ulogu bilo je ugodno vidjeti .	2
CGI efekti su super , velike borbe i mjesta su prekrasna .	2
Jedini lik koji me zanima bio je Karl Malus ( lijepo odigrao Callum Keith Rennie – Jigsaw , Into the Forest i sl .	2
Tako lijepo svira violinu da je ponekad zastrašujuće čak i da je posluša .	2
Što se tiče ovog filma , odmah na početku – problem !	0
Mislim , s ljudima koji više ili manje mogu varati smrt , mora dovesti do nekih zanimljivih pitanja .	1
Good Girls ( Dobre Djevojke ) , serija koju je izvorno proizveo NBC , sve je više obožavatelja , posebno nakon što je u srpnju uključena u katalog Netflixa .	1
Kao što postoje filmovi čija se radnja dešava u avionima ili na brodu , podstoji i jedan mali podžanr , tj . filmovi s podmornicama , gdje se 70% i više radnje odvija čitavo vrijeme u podmornici .	1
Oh , zapravo mi se sviđaju naslovi svake epizode koji se u potpunosti uklapaju u seriju , jer su uzeti iz određene dijagnoze .	2
Bong Joon Ho kao režiser i scenarista je svakako najzahvalniji za uspjeh ovog filma , ali ne treba zaboraviti ni pojedine članove glumačke ekipe .	2
U međuvremenu , čarobnjak ( Vincent D ’ Onofrio – Jurassic World , Daredevil TV series etc ) koji je vladao Ozom bio je sumnjičav prema njima , koji su došli u njegov svijet kroz tornado , pa je uputio svog čovjeka Eamonn ( Mido Hamada ) da potraži osobe i ubije ih kako bi osigurali sigurnost Oza .	0
Ima još nešto u filmu , taj neki hladan i nezainteresovan nastup glumaca i kad se to doda uz sve ovo što sam naveo onda slijedi jedna stara bosanska a to je ” pametnom je išaret dosta ” .	0
Radnja u petom dijelu filma je poprilično je kompleksna , sadrži dosta putovanja kroz vrijeme , mnogo terminatora i pozitivaca i zlikovaca , ali se da upratiti .	3
Tek kad sam došao do epizode 7 , priča mi je postala zanimljivija jer se počela više usredotočivati na veliko otkrivanje slučajeva ubojstava i glavni razlog za njih .	2
Šteta je što ovdje definitivno postoji potencijal , ali španjolska originalna elita ne čini dovoljno da bi nas dugoročno zadržala .	3
I tako je i izašao u kina u sjeni većih i ozbiljnijih blockubustera .	1
Glavne uloge Glumci : Emilio Sakraya , Henriette Confurius , David Ali Rashed , Oliver Masucci , Melika Foroutan , Alain Blazevic	1
Datum izlaska : 7 .	1
U međuvremenu , Clive Babineaux ( Malcolm Goodwin – Freelancers , Breakout Kings TV series ) bio je detektiv za ubojstvo u policijskom odjeljenju u Seattlea.U toku svojih istraga , zatražio bi pomoć od kancelarije ME o uzroku smrti ili drugim informacijama o žrtvama .	1
Johnson , plus Tyroneovi roditelji i Tandyna majka .	1
Glavne uloge : Rose McIver , Malcolm Goodwin , Rahul Kohli	1
Topao i prijatan , ‘ Peanuts Movie ’ je većinom za malu djecu , ali može poslužiit kao zabavna lekcija i za odrasle .	2
Širom svijeta je zaradio preko 430 miliona ( skoro 100 više nego prošli ) na budžet od 80 miliona .	2
Trajanje Epizode : 39 min	1
Zajedno su nastavili svoj put prema gradu Ozu .	1
Tako dobiva “ PROMJENU ODOBRENJA ! ” .	1
Film su režirali dvojac Anthony i Joe Russo , koji su većinom radili na serijama , ali i zajedno komediju ‘ You , Me and Dupree ’ , ne baš toliko poularnu .	1
Ocjena 2,5 / 5	1
Doubtfire ’ , ‘ Rent ’ , ” Hary Potter ” i to čak dva dijela , ” Stepmother ” i još neki ne toliko kvalitetni poput ‘ Nine Months ’ , ” Volim te Beth Cooper ’ itd .	1
Koja je , naravno , njegova glavna svrha , ali je uspela da kontinuirano povlači fokus s likova .	2
ova strana priča bila je prilično izvan mjesta .	0
Lipanj 2016 .	1
Prica se podijeljena između sluškinje i flashbackova , koji pokazuju vrijeme kada su građanske slobode zena bile uklonjene i svi su mislili da je to nešto sto će proći .	1
Međutim , kasnije , priča se razvijala u nešto manje zanimljivo i postalo je sporije .	0
Ovaj je film bio sve čemu sam se nadao u filmovima superjunaka .	2
Max Lawson ( Jim Sturgess – 21 , Cloud Atlas etc ) koji je bio Jakeov brat i koji je sada bio zapovjednik , dobio je dužnost predsjednika Palma ( Andy Garcia – The Godfather Part III , Ocean ’ s Eleven trilogy etc ) da otkrije problem .	1
Barem kad vidimo horizont ili pratimo likove na ulicama , sve izgleda jako slično sci-fi klasiku Ridley Scott .	1
S obzirom da je riječ o filmu koji je baziran na istinitom događaju , na samom kraju imat ćete uvid u pravo putovanje djevojke po imenu Robyn , pa ako vas imalo bude zanimalo to sve , proguglajte .	1
Netflixov preokret za sezonu 1 također je prilično dobar i iako ima puno znakova ovdje za pamćenje , Elite čini dovoljno da vas vrati u seriju , a da ne izazove previše zbrke nakon višegodišnje stanke s ekrana .	2
Ili želite neprekidnu akciju , onda vas možda neće u potpunosti zadovoljiti .	0
U zaključku neću biti naročit sentimentalan , niti predug i preopširan jer na meni je ostalo da vas pozovem da pogledate film ali ako prethodno uzmete za rezervu da vas neće oduvati , rasplakati , nasmijati do suza i zapaliti krv u vama .	1
) , Wall ( Ólafur Darri Ólafsson ) i Toshi ( TV serije Masi Oka – Heroes , Hawaii Five O serije i sl . ) .	1
Kreator : Ken Woodruff	1
Ali ako ste se nadali puno rješavanja misterija , ovo vas možda ne bi uistinu zadovoljilo .	0
Tako ja barem praktikujem .	1
Trajanje filma : 01 : 00 : 00	1
Siječanj 2016 .	1
Koliko će zaraditi , nije neka misterija , vjerovatno hiljadu dvije a koliko je koštao , po mojoj slobodnoj pretpostavci , možda pola miliona dolara .	1
iBoy ( 2017 )	1
Sretno gledajući ! ! !	2
Sada , povedena hrabrošću , želi spasiti Peetu i podstaknuti naciju na pobunu protiv Kapitola .	1
Film Rogue One : A Star Wars Priča neće vas oboriti s nogu , niti će vam dati nešto novo i nedoživljeno što se tiče tog univerzuma , ali to što nudi bit će vam sasvim dovoljno do izlaska novog filma .	3
Ipak nema tu sreću ko prvi dio ‘ Paranomalnog ’ .	0
Jurassic World	1
Nema se tu u mnogo šta biti upućen iako je mnogo kompleksniji i komplikovaniji za razliku od prošlog filma i mnogo mračniji , valjda zbog negativca , ali čitava stvar je ublažena ulogama Simona Pegga i Ving Rhamesa koji donose neki komični ton filmu i čine ga gledljivim i za djecu .	1
Jasno je da će biti nekoliko žrtava , ali možda se razočarate u njihov redoslijed .	0
Redatelj : Carlton Cuse , Graham Roland	1
Godina 2015	1
Likovi su ovdje slojeviti , jedinstveni , zanimljivi i beskrajno zabavni .	2
To je najjednostavnije rečeno , vjerujte .	1
Do krajnjeg cilja naići će na par gradova koji se bore sa preživljavanjem , te kultom koji sebe naziva “ bratstvo ” te koji gaji antipatije prema kršćanstvu , portretirajući trenutnu situaciju kao konačni božji potez da učini nešto radikalno , pa umjesto da ubija mutirajuće beštije , kult se bavi ubijanjem i mučenjem ljudi .	1
Uskoro mogu dugo vremena disati pod vodom , ne osjećaju hladnoću i imaju svoje oči prilagođene da vide na različitim svjetlosnim razinama .	1
Temeljem klasične franšize video igara istog imena , a napisao ga je Warren Ellis , ovo je možda najsavremenija adaptacija video igrica svih vremena .	2
) .	1
Ocjena : 7 / 10	1
Na neki način , uvjeravam vas da će puno onih ljudi koji vole ove tipove animiranih filmova uživati u onome što dobivaju .	1
Ova zamena bi potencijalno mogla predstavljati parodiju na poteškoće zapadnog čoveka da vizuelno razlikuje azijate , te da se zamena neće ni primetiti , čak ni kada su oni suprotnog pola .	1
Žanr : Akcija , Avantura , SF	1
Tokom putovanja , pronašla je čovjeka koji je bio obješen poput strašila ozlijeđen od strane nekih ljudi .	1
” Peti val ” je još samo jedna u nizu bljuvotina američke kinematografije .	0
Specijalnih efekata nije bilo previše jer njihove moći nisu bile takve vrste za koje su potrebni najbolji vizualni efekti .	1
Početni dio filma bio mi je malo izazovan jer nije bilo jasno ko su ljudi .	0
